207927,3650,20170611,16:05,17:50,3D,7号厅 ,40
207927,3650,20170611,16:30,18:15,3D,5号厅 ,40
207927,3650,20170611,17:10,18:55,3D,1号厅 ,40
207927,3650,20170611,17:50,19:35,3D,钱宝厅 ,40
207927,3650,20170611,18:05,19:50,3D,7号厅 ,40
207927,3650,20170611,18:30,20:15,3D,5号厅 ,40
207927,3650,20170611,19:10,20:55,3D,1号厅 ,40
207927,3650,20170611,19:50,21:35,3D,钱宝厅 ,40
207927,3650,20170611,20:30,22:15,3D,5号厅 ,40
207927,3650,20170611,21:10,22:55,3D,1号厅 ,40
207927,3650,20170611,21:50,23:35,3D,钱宝厅 ,35
207927,3650,20170611,22:30,00:15,3D,5号厅 ,35
207927,3650,20170611,09:50,11:35,3D,钱宝厅 ,35
207927,3650,20170611,10:30,12:15,3D,5号厅 ,35
207927,3650,20170611,11:10,12:55,3D,1号厅 ,35
207927,3650,20170611,11:50,13:35,3D,钱宝厅 ,35
207927,3650,20170611,12:30,14:15,3D,5号厅 ,35
207927,3650,20170611,13:10,14:55,3D,1号厅 ,40
207927,3650,20170611,13:50,15:35,3D,钱宝厅 ,40
207927,3650,20170611,14:30,16:15,3D,5号厅 ,40
207927,3650,20170611,15:10,16:55,3D,1号厅 ,40
207927,3650,20170611,15:50,17:35,3D,钱宝厅 ,40
207927,3650,20170611,16:05,17:50,3D,7号厅 ,40
207927,3650,20170611,16:30,18:15,3D,5号厅 ,40
207927,3650,20170611,17:10,18:55,3D,1号厅 ,40
207927,3650,20170611,17:50,19:35,3D,钱宝厅 ,40
207927,3650,20170611,18:05,19:50,3D,7号厅 ,40
207927,3650,20170611,18:30,20:15,3D,5号厅 ,40
207927,3650,20170611,19:10,20:55,3D,1号厅 ,40
207927,3650,20170611,19:50,21:35,3D,钱宝厅 ,40
207927,3650,20170611,20:30,22:15,3D,5号厅 ,40
207927,3650,20170611,21:10,22:55,3D,1号厅 ,40
207927,3650,20170611,21:50,23:35,3D,钱宝厅 ,35
207927,3650,20170611,22:30,00:15,3D,5号厅 ,35
207927,3650,20170612,10:30,12:15,3D,5号厅 ,35
207927,3650,20170612,11:10,12:55,3D,1号厅 ,35
207927,3650,20170612,11:50,13:35,3D,钱宝厅 ,35
207927,3650,20170612,12:30,14:15,3D,5号厅 ,35
207927,3650,20170612,13:10,14:55,3D,1号厅 ,35
207927,3650,20170612,13:50,15:35,3D,钱宝厅 ,35
207927,3650,20170612,14:30,16:15,3D,5号厅 ,35
207927,3650,20170612,15:10,16:55,3D,1号厅 ,35
207927,3650,20170612,15:50,17:35,3D,钱宝厅 ,35
207927,3650,20170612,16:30,18:15,3D,5号厅 ,35
207927,3650,20170612,17:10,18:55,3D,1号厅 ,35
207927,3650,20170612,17:50,19:35,3D,钱宝厅 ,35
207927,3650,20170612,18:30,20:15,3D,5号厅 ,40
207927,3650,20170612,19:10,20:55,3D,1号厅 ,40
207927,3650,20170612,19:50,21:35,3D,钱宝厅 ,40
207927,3650,20170612,20:30,22:15,3D,5号厅 ,40
207927,3650,20170612,21:10,22:55,3D,1号厅 ,40
207927,3650,20170612,21:50,23:35,3D,钱宝厅 ,35
207927,3650,20170612,22:30,00:15,3D,5号厅 ,35
207927,3650,20170612,10:30,12:15,3D,5号厅 ,35
207927,3650,20170612,11:10,12:55,3D,1号厅 ,35
207927,3650,20170612,11:50,13:35,3D,钱宝厅 ,35
207927,3650,20170612,12:30,14:15,3D,5号厅 ,35
207927,3650,20170612,13:10,14:55,3D,1号厅 ,35
207927,3650,20170612,13:50,15:35,3D,钱宝厅 ,35
207927,3650,20170612,14:30,16:15,3D,5号厅 ,35
207927,3650,20170612,15:10,16:55,3D,1号厅 ,35
207927,3650,20170612,15:50,17:35,3D,钱宝厅 ,35
207927,3650,20170612,16:30,18:15,3D,5号厅 ,35
207927,3650,20170612,17:10,18:55,3D,1号厅 ,35
207927,3650,20170612,17:50,19:35,3D,钱宝厅 ,35
207927,3650,20170612,18:30,20:15,3D,5号厅 ,40
207927,3650,20170612,19:10,20:55,3D,1号厅 ,40
207927,3650,20170612,19:50,21:35,3D,钱宝厅 ,40
207927,3650,20170612,20:30,22:15,3D,5号厅 ,40
207927,3650,20170612,21:10,22:55,3D,1号厅 ,40
207927,3650,20170612,21:50,23:35,3D,钱宝厅 ,35
207927,3650,20170612,22:30,00:15,3D,5号厅 ,35
207927,3650,20170613,10:30,12:15,3D,5号厅 ,35
207927,3650,20170613,11:10,12:55,3D,1号厅 ,35
207927,3650,20170613,11:50,13:35,3D,钱宝厅 ,35
207927,3650,20170613,12:30,14:15,3D,5号厅 ,35
207927,3650,20170613,13:10,14:55,3D,1号厅 ,35
207927,3650,20170613,13:50,15:35,3D,钱宝厅 ,35
207927,3650,20170613,14:30,16:15,3D,5号厅 ,35
207927,3650,20170613,15:10,16:55,3D,1号厅 ,35
207927,3650,20170613,15:50,17:35,3D,钱宝厅 ,35
207927,3650,20170613,16:30,18:15,3D,5号厅 ,35
207927,3650,20170613,17:10,18:55,3D,1号厅 ,35
207927,3650,20170613,17:50,19:35,3D,钱宝厅 ,35
207927,3650,20170613,18:30,20:15,3D,5号厅 ,40
207927,3650,20170613,19:10,20:55,3D,1号厅 ,40
207927,3650,20170613,19:50,21:35,3D,钱宝厅 ,40
207927,3650,20170613,20:30,22:15,3D,5号厅 ,40
207927,3650,20170613,21:10,22:55,3D,1号厅 ,40
207927,3650,20170613,21:50,23:35,3D,钱宝厅 ,35
207927,3650,20170613,22:30,00:15,3D,5号厅 ,35
207927,3650,20170613,10:30,12:15,3D,5号厅 ,35
207927,3650,20170613,11:10,12:55,3D,1号厅 ,35
207927,3650,20170613,11:50,13:35,3D,钱宝厅 ,35
207927,3650,20170613,12:30,14:15,3D,5号厅 ,35
207927,3650,20170613,13:10,14:55,3D,1号厅 ,35
207927,3650,20170613,13:50,15:35,3D,钱宝厅 ,35
207927,3650,20170613,14:30,16:15,3D,5号厅 ,35
207927,3650,20170613,15:10,16:55,3D,1号厅 ,35
207927,3650,20170613,15:50,17:35,3D,钱宝厅 ,35
207927,3650,20170613,16:30,18:15,3D,5号厅 ,35
207927,3650,20170613,17:10,18:55,3D,1号厅 ,35
207927,3650,20170613,17:50,19:35,3D,钱宝厅 ,35
207927,3650,20170613,18:30,20:15,3D,5号厅 ,40
207927,3650,20170613,19:10,20:55,3D,1号厅 ,40
207927,3650,20170613,19:50,21:35,3D,钱宝厅 ,40
207927,3650,20170613,20:30,22:15,3D,5号厅 ,40
207927,3650,20170613,21:10,22:55,3D,1号厅 ,40
207927,3650,20170613,21:50,23:35,3D,钱宝厅 ,35
207927,3650,20170613,22:30,00:15,3D,5号厅 ,35
207927,2124,20170610,16:20,18:05,3D,2号厅 ,55
207927,2124,20170610,17:20,19:05,3D,6号厅 ,55
207927,2124,20170610,18:20,20:05,3D,2号厅 ,55
207927,2124,20170610,19:20,21:05,3D,6号厅 ,55
207927,2124,20170610,20:20,22:05,3D,2号厅 ,55
207927,2124,20170610,21:10,22:55,3D,6号厅 ,55
207927,2124,20170610,22:20,00:05,3D,2号厅 ,55
207927,2124,20170610,16:20,18:05,3D,2号厅 ,55
207927,2124,20170610,17:20,19:05,3D,6号厅 ,55
207927,2124,20170610,18:20,20:05,3D,2号厅 ,55
207927,2124,20170610,19:20,21:05,3D,6号厅 ,55
207927,2124,20170610,20:20,22:05,3D,2号厅 ,55
207927,2124,20170610,21:10,22:55,3D,6号厅 ,55
207927,2124,20170610,22:20,00:05,3D,2号厅 ,55
207927,2124,20170611,10:20,12:05,3D,2号厅 ,55
207927,2124,20170611,11:40,13:25,3D,6号厅 ,55
207927,2124,20170611,12:20,14:05,3D,2号厅 ,55
207927,2124,20170611,13:30,15:15,3D,6号厅 ,55
207927,2124,20170611,14:15,16:00,3D,2号厅 ,55
207927,2124,20170611,15:25,17:10,3D,6号厅 ,55
207927,2124,20170611,16:10,17:55,3D,2号厅 ,55
207927,2124,20170611,17:20,19:05,3D,6号厅 ,55
207927,2124,20170611,18:05,19:50,3D,2号厅 ,55
207927,2124,20170611,19:15,21:00,3D,6号厅 ,55
207927,2124,20170611,20:00,21:45,3D,2号厅 ,55
207927,2124,20170611,21:10,22:55,3D,6号厅 ,55
207927,2124,20170611,21:30,23:15,3D,3号厅 ,55
207927,2124,20170611,22:00,23:45,3D,2号厅 ,55
207927,2124,20170611,22:50,00:35,3D,1号厅 ,55
207927,2124,20170611,10:20,12:05,3D,2号厅 ,55
207927,2124,20170611,11:40,13:25,3D,6号厅 ,55
207927,2124,20170611,12:20,14:05,3D,2号厅 ,55
207927,2124,20170611,13:30,15:15,3D,6号厅 ,55
207927,2124,20170611,14:15,16:00,3D,2号厅 ,55
207927,2124,20170611,15:25,17:10,3D,6号厅 ,55
207927,2124,20170611,16:10,17:55,3D,2号厅 ,55
207927,2124,20170611,17:20,19:05,3D,6号厅 ,55
207927,2124,20170611,18:05,19:50,3D,2号厅 ,55
207927,2124,20170611,19:15,21:00,3D,6号厅 ,55
207927,2124,20170611,20:00,21:45,3D,2号厅 ,55
207927,2124,20170611,21:10,22:55,3D,6号厅 ,55
207927,2124,20170611,21:30,23:15,3D,3号厅 ,55
207927,2124,20170611,22:00,23:45,3D,2号厅 ,55
207927,2124,20170611,22:50,00:35,3D,1号厅 ,55
207927,2181,20170610,16:55,18:41,3D,9号厅 ,48
207927,2181,20170610,17:25,19:11,3D,7号厅 ,53
207927,2181,20170610,17:55,19:41,3D,8号厅 ,43
207927,2181,20170610,18:25,20:11,3D,5号厅 ,46
207927,2181,20170610,19:00,20:46,3D,9号厅 ,48
207927,2181,20170610,19:30,21:16,3D,7号厅 ,53
207927,2181,20170610,20:00,21:46,3D,8号厅 ,46
207927,2181,20170610,20:30,22:16,3D,5号厅 ,46
207927,2181,20170610,21:00,22:46,3D,9号厅 ,33
207927,2181,20170610,21:35,23:21,3D,7号厅 ,48
207927,2181,20170610,22:05,23:51,3D,8号厅 ,32
207927,2181,20170610,22:30,00:16,3D,5号厅 ,32
207927,2181,20170610,23:00,00:46,3D,9号厅 ,32
207927,2181,20170610,16:55,18:41,3D,9号厅 ,48
207927,2181,20170610,17:25,19:11,3D,7号厅 ,53
207927,2181,20170610,17:55,19:41,3D,8号厅 ,43
207927,2181,20170610,18:25,20:11,3D,5号厅 ,46
207927,2181,20170610,19:00,20:46,3D,9号厅 ,48
207927,2181,20170610,19:30,21:16,3D,7号厅 ,53
207927,2181,20170610,20:00,21:46,3D,8号厅 ,46
207927,2181,20170610,20:30,22:16,3D,5号厅 ,46
207927,2181,20170610,21:00,22:46,3D,9号厅 ,33
207927,2181,20170610,21:35,23:21,3D,7号厅 ,48
207927,2181,20170610,22:05,23:51,3D,8号厅 ,32
207927,2181,20170610,22:30,00:16,3D,5号厅 ,32
207927,2181,20170610,23:00,00:46,3D,9号厅 ,32
207927,2181,20170611,09:45,11:31,3D,8号厅 ,27
207927,2181,20170611,10:05,11:51,3D,5号厅 ,27
207927,2181,20170611,10:35,12:21,3D,9号厅 ,32
207927,2181,20170611,11:05,12:51,3D,7号厅 ,47
207927,2181,20170611,11:45,13:31,3D,8号厅 ,27
207927,2181,20170611,12:10,13:56,3D,5号厅 ,27
207927,2181,20170611,12:40,14:26,3D,9号厅 ,32
207927,2181,20170611,13:15,15:01,3D,7号厅 ,53
207927,2181,20170611,13:45,15:31,3D,8号厅 ,43
207927,2181,20170611,14:15,16:01,3D,5号厅 ,46
207927,2181,20170611,14:50,16:36,3D,9号厅 ,48
207927,2181,20170611,15:20,17:06,3D,7号厅 ,53
207927,2181,20170611,15:50,17:36,3D,8号厅 ,43
207927,2181,20170611,16:20,18:06,3D,5号厅 ,46
207927,2181,20170611,16:55,18:41,3D,9号厅 ,48
207927,2181,20170611,17:25,19:11,3D,7号厅 ,53
207927,2181,20170611,17:55,19:41,3D,8号厅 ,43
207927,2181,20170611,18:25,20:11,3D,5号厅 ,46
207927,2181,20170611,19:00,20:46,3D,9号厅 ,48
207927,2181,20170611,19:30,21:16,3D,7号厅 ,53
207927,2181,20170611,20:00,21:46,3D,8号厅 ,46
207927,2181,20170611,20:30,22:16,3D,5号厅 ,46
207927,2181,20170611,21:00,22:46,3D,9号厅 ,33
207927,2181,20170611,21:35,23:21,3D,7号厅 ,48
207927,2181,20170611,22:05,23:51,3D,8号厅 ,32
207927,2181,20170611,22:30,00:16,3D,5号厅 ,32
207927,2181,20170611,23:00,00:46,3D,9号厅 ,32
207927,2181,20170611,09:45,11:31,3D,8号厅 ,27
207927,2181,20170611,10:05,11:51,3D,5号厅 ,27
207927,2181,20170611,10:35,12:21,3D,9号厅 ,32
207927,2181,20170611,11:05,12:51,3D,7号厅 ,47
207927,2181,20170611,11:45,13:31,3D,8号厅 ,27
207927,2181,20170611,12:10,13:56,3D,5号厅 ,27
207927,2181,20170611,12:40,14:26,3D,9号厅 ,32
207927,2181,20170611,13:15,15:01,3D,7号厅 ,53
207927,2181,20170611,13:45,15:31,3D,8号厅 ,43
207927,2181,20170611,14:15,16:01,3D,5号厅 ,46
207927,2181,20170611,14:50,16:36,3D,9号厅 ,48
207927,2181,20170611,15:20,17:06,3D,7号厅 ,53
207927,2181,20170611,15:50,17:36,3D,8号厅 ,43
207927,2181,20170611,16:20,18:06,3D,5号厅 ,46
207927,2181,20170611,16:55,18:41,3D,9号厅 ,48
207927,2181,20170611,17:25,19:11,3D,7号厅 ,53
207927,2181,20170611,17:55,19:41,3D,8号厅 ,43
207927,2181,20170611,18:25,20:11,3D,5号厅 ,46
207927,2181,20170611,19:00,20:46,3D,9号厅 ,48
207927,2181,20170611,19:30,21:16,3D,7号厅 ,53
207927,2181,20170611,20:00,21:46,3D,8号厅 ,46
207927,2181,20170611,20:30,22:16,3D,5号厅 ,46
207927,2181,20170611,21:00,22:46,3D,9号厅 ,33
207927,2181,20170611,21:35,23:21,3D,7号厅 ,48
207927,2181,20170611,22:05,23:51,3D,8号厅 ,32
207927,2181,20170611,22:30,00:16,3D,5号厅 ,32
207927,2181,20170611,23:00,00:46,3D,9号厅 ,32
207927,2181,20170612,09:45,11:31,3D,8号厅 ,27
207927,2181,20170612,10:35,12:21,3D,9号厅 ,27
207927,2181,20170612,11:05,12:51,3D,7号厅 ,47
207927,2181,20170612,11:45,13:31,3D,8号厅 ,27
207927,2181,20170612,12:40,14:26,3D,9号厅 ,27
207927,2181,20170612,13:15,15:01,3D,7号厅 ,48
207927,2181,20170612,13:45,15:31,3D,8号厅 ,38
207927,2181,20170612,14:50,16:36,3D,9号厅 ,38
207927,2181,20170612,15:20,17:06,3D,7号厅 ,48
207927,2181,20170612,15:50,17:36,3D,8号厅 ,38
207927,2181,20170612,16:55,18:41,3D,9号厅 ,38
207927,2181,20170612,17:25,19:11,3D,7号厅 ,48
207927,2181,20170612,17:55,19:41,3D,8号厅 ,38
207927,2181,20170612,18:25,20:11,3D,5号厅 ,43
207927,2181,20170612,19:00,20:46,3D,9号厅 ,43
207927,2181,20170612,19:30,21:16,3D,7号厅 ,53
207927,2181,20170612,20:00,21:46,3D,8号厅 ,43
207927,2181,20170612,20:30,22:16,3D,5号厅 ,43
207927,2181,20170612,21:00,22:46,3D,9号厅 ,43
207927,2181,20170612,21:35,23:21,3D,7号厅 ,48
207927,2181,20170612,22:05,23:51,3D,8号厅 ,32
207927,2181,20170612,22:30,00:16,3D,5号厅 ,32
207927,2181,20170612,09:45,11:31,3D,8号厅 ,27
207927,2181,20170612,10:35,12:21,3D,9号厅 ,27
207927,2181,20170612,11:05,12:51,3D,7号厅 ,47
207927,2181,20170612,11:45,13:31,3D,8号厅 ,27
207927,2181,20170612,12:40,14:26,3D,9号厅 ,27
207927,2181,20170612,13:15,15:01,3D,7号厅 ,48
207927,2181,20170612,13:45,15:31,3D,8号厅 ,38
207927,2181,20170612,14:50,16:36,3D,9号厅 ,38
207927,2181,20170612,15:20,17:06,3D,7号厅 ,48
207927,2181,20170612,15:50,17:36,3D,8号厅 ,38
207927,2181,20170612,16:55,18:41,3D,9号厅 ,38
207927,2181,20170612,17:25,19:11,3D,7号厅 ,48
207927,2181,20170612,17:55,19:41,3D,8号厅 ,38
207927,2181,20170612,18:25,20:11,3D,5号厅 ,43
207927,2181,20170612,19:00,20:46,3D,9号厅 ,43
207927,2181,20170612,19:30,21:16,3D,7号厅 ,53
207927,2181,20170612,20:00,21:46,3D,8号厅 ,43
207927,2181,20170612,20:30,22:16,3D,5号厅 ,43
207927,2181,20170612,21:00,22:46,3D,9号厅 ,43
207927,2181,20170612,21:35,23:21,3D,7号厅 ,48
207927,2181,20170612,22:05,23:51,3D,8号厅 ,32
207927,2181,20170612,22:30,00:16,3D,5号厅 ,32
207927,1333,20170610,16:15,18:00,3D,4号厅,60
207927,1333,20170610,16:45,18:30,3D,3号厅 ,42
207927,1333,20170610,17:15,19:00,3D,格瓦拉厅 ,42
207927,1333,20170610,17:30,19:15,3D,6号厅 ,42
207927,1333,20170610,17:45,19:30,3D,5号厅 ,42
207927,1333,20170610,18:20,20:05,3D,4号厅 ,42
207927,1333,20170610,18:50,20:35,3D,3号厅 ,42
207927,1333,20170610,19:20,21:05,3D,格瓦拉厅 ,42
207927,1333,20170610,19:35,21:20,3D,6号厅 ,42
207927,1333,20170610,19:50,21:35,3D,5号厅 ,42
207927,1333,20170610,20:25,22:10,3D,4号厅 ,42
207927,1333,20170610,20:55,22:40,3D,3号厅 ,42
207927,1333,20170610,21:25,23:10,3D,格瓦拉厅 ,42
207927,1333,20170610,21:40,23:25,3D,6号厅 ,42
207927,1333,20170610,21:55,23:40,3D,5号厅 ,42
207927,1333,20170610,22:30,00:15,3D,4号厅 ,42
207927,1333,20170610,23:00,00:45,3D,3号厅 ,42
207927,1333,20170610,16:15,18:00,3D,4号厅,60
207927,1333,20170610,16:45,18:30,3D,3号厅 ,42
207927,1333,20170610,17:15,19:00,3D,格瓦拉厅 ,42
207927,1333,20170610,17:30,19:15,3D,6号厅 ,42
207927,1333,20170610,17:45,19:30,3D,5号厅 ,42
207927,1333,20170610,18:20,20:05,3D,4号厅 ,42
207927,1333,20170610,18:50,20:35,3D,3号厅 ,42
207927,1333,20170610,19:20,21:05,3D,格瓦拉厅 ,42
207927,1333,20170610,19:35,21:20,3D,6号厅 ,42
207927,1333,20170610,19:50,21:35,3D,5号厅 ,42
207927,1333,20170610,20:25,22:10,3D,4号厅 ,42
207927,1333,20170610,20:55,22:40,3D,3号厅 ,42
207927,1333,20170610,21:25,23:10,3D,格瓦拉厅 ,42
207927,1333,20170610,21:40,23:25,3D,6号厅 ,42
207927,1333,20170610,21:55,23:40,3D,5号厅 ,42
207927,1333,20170610,22:30,00:15,3D,4号厅 ,42
207927,1333,20170610,23:00,00:45,3D,3号厅 ,42
207927,1333,20170611,09:30,11:15,3D,5号厅 ,42
207927,1333,20170611,10:00,11:45,3D,4号厅 ,42
207927,1333,20170611,10:30,12:15,3D,3号厅 ,42
207927,1333,20170611,11:00,12:45,3D,格瓦拉厅 ,42
207927,1333,20170611,11:30,13:15,3D,5号厅 ,42
207927,1333,20170611,12:05,13:50,3D,4号厅 ,42
207927,1333,20170611,12:35,14:20,3D,3号厅 ,42
207927,1333,20170611,13:05,14:50,3D,格瓦拉厅 ,42
207927,1333,20170611,13:35,15:20,3D,5号厅 ,42
207927,1333,20170611,14:10,15:55,3D,4号厅 ,42
207927,1333,20170611,14:40,16:25,3D,3号厅 ,42
207927,1333,20170611,15:10,16:55,3D,格瓦拉厅 ,42
207927,1333,20170611,15:40,17:25,3D,5号厅 ,42
207927,1333,20170611,16:15,18:00,3D,4号厅 ,42
207927,1333,20170611,16:45,18:30,3D,3号厅 ,42
207927,1333,20170611,17:15,19:00,3D,格瓦拉厅 ,42
207927,1333,20170611,17:45,19:30,3D,5号厅 ,42
207927,1333,20170611,18:20,20:05,3D,4号厅 ,42
207927,1333,20170611,18:50,20:35,3D,3号厅 ,42
207927,1333,20170611,19:20,21:05,3D,格瓦拉厅 ,42
207927,1333,20170611,19:50,21:35,3D,5号厅 ,42
207927,1333,20170611,20:25,22:10,3D,4号厅 ,42
207927,1333,20170611,20:55,22:40,3D,3号厅 ,42
207927,1333,20170611,21:25,23:10,3D,格瓦拉厅 ,42
207927,1333,20170611,21:55,23:40,3D,5号厅 ,42
207927,1333,20170611,22:30,00:15,3D,4号厅 ,42
207927,1333,20170611,23:00,00:45,3D,3号厅 ,42
207927,1333,20170611,09:30,11:15,3D,5号厅 ,42
207927,1333,20170611,10:00,11:45,3D,4号厅 ,42
207927,1333,20170611,10:30,12:15,3D,3号厅 ,42
207927,1333,20170611,11:00,12:45,3D,格瓦拉厅 ,42
207927,1333,20170611,11:30,13:15,3D,5号厅 ,42
207927,1333,20170611,12:05,13:50,3D,4号厅 ,42
207927,1333,20170611,12:35,14:20,3D,3号厅 ,42
207927,1333,20170611,13:05,14:50,3D,格瓦拉厅 ,42
207927,1333,20170611,13:35,15:20,3D,5号厅 ,42
207927,1333,20170611,14:10,15:55,3D,4号厅 ,42
207927,1333,20170611,14:40,16:25,3D,3号厅 ,42
207927,1333,20170611,15:10,16:55,3D,格瓦拉厅 ,42
207927,1333,20170611,15:40,17:25,3D,5号厅 ,42
207927,1333,20170611,16:15,18:00,3D,4号厅 ,42
207927,1333,20170611,16:45,18:30,3D,3号厅 ,42
207927,1333,20170611,17:15,19:00,3D,格瓦拉厅 ,42
207927,1333,20170611,17:45,19:30,3D,5号厅 ,42
207927,1333,20170611,18:20,20:05,3D,4号厅 ,42
207927,1333,20170611,18:50,20:35,3D,3号厅 ,42
207927,1333,20170611,19:20,21:05,3D,格瓦拉厅 ,42
207927,1333,20170611,19:50,21:35,3D,5号厅 ,42
207927,1333,20170611,20:25,22:10,3D,4号厅 ,42
207927,1333,20170611,20:55,22:40,3D,3号厅 ,42
207927,1333,20170611,21:25,23:10,3D,格瓦拉厅 ,42
207927,1333,20170611,21:55,23:40,3D,5号厅 ,42
207927,1333,20170611,22:30,00:15,3D,4号厅 ,42
207927,1333,20170611,23:00,00:45,3D,3号厅 ,42
207927,2910,20170610,16:30,18:16,3D,1号厅(激光厅) ,59
207927,2910,20170610,17:45,19:31,3D,5号厅 ,59
207927,2910,20170610,18:30,20:16,3D,1号厅(激光厅) ,59
207927,2910,20170610,19:10,20:56,3D,3号厅 ,59
207927,2910,20170610,19:45,21:31,3D,5号厅 ,59
207927,2910,20170610,20:30,22:16,3D,1号厅(激光厅) ,59
207927,2910,20170610,21:20,23:06,3D,4号厅 ,59
207927,2910,20170610,22:20,00:06,3D,2号厅 ,59
207927,2910,20170610,16:30,18:16,3D,1号厅(激光厅) ,59
207927,2910,20170610,17:45,19:31,3D,5号厅 ,59
207927,2910,20170610,18:30,20:16,3D,1号厅(激光厅) ,59
207927,2910,20170610,19:10,20:56,3D,3号厅 ,59
207927,2910,20170610,19:45,21:31,3D,5号厅 ,59
207927,2910,20170610,20:30,22:16,3D,1号厅(激光厅) ,59
207927,2910,20170610,21:20,23:06,3D,4号厅 ,59
207927,2910,20170610,22:20,00:06,3D,2号厅 ,59
207927,2910,20170611,10:30,12:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,11:05,12:51,3D,3号厅 ,59
207927,2910,20170611,11:40,13:26,3D,7号厅 ,59
207927,2910,20170611,12:30,14:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,13:10,14:56,3D,3号厅 ,59
207927,2910,20170611,13:40,15:26,3D,7号厅 ,59
207927,2910,20170611,14:30,16:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,15:10,16:56,3D,3号厅 ,59
207927,2910,20170611,15:40,17:26,3D,7号厅 ,59
207927,2910,20170611,16:30,18:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,17:45,19:31,3D,5号厅 ,59
207927,2910,20170611,18:30,20:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,19:10,20:56,3D,3号厅 ,59
207927,2910,20170611,19:45,21:31,3D,5号厅 ,59
207927,2910,20170611,20:30,22:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,21:20,23:06,3D,4号厅 ,59
207927,2910,20170611,22:30,00:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,10:30,12:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,11:05,12:51,3D,3号厅 ,59
207927,2910,20170611,11:40,13:26,3D,7号厅 ,59
207927,2910,20170611,12:30,14:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,13:10,14:56,3D,3号厅 ,59
207927,2910,20170611,13:40,15:26,3D,7号厅 ,59
207927,2910,20170611,14:30,16:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,15:10,16:56,3D,3号厅 ,59
207927,2910,20170611,15:40,17:26,3D,7号厅 ,59
207927,2910,20170611,16:30,18:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,17:45,19:31,3D,5号厅 ,59
207927,2910,20170611,18:30,20:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,19:10,20:56,3D,3号厅 ,59
207927,2910,20170611,19:45,21:31,3D,5号厅 ,59
207927,2910,20170611,20:30,22:16,3D,1号厅(激光厅) ,59
207927,2910,20170611,21:20,23:06,3D,4号厅 ,59
207927,2910,20170611,22:30,00:16,3D,1号厅(激光厅) ,59
207927,2910,20170612,10:30,12:16,3D,3号厅 ,59
207927,2910,20170612,11:05,12:51,3D,1号厅(激光厅) ,59
207927,2910,20170612,11:40,13:26,3D,7号厅 ,59
